sentence_lengths_words,sentence_lengths_lemmas,sentence_lengths_lexical,L_lines_words,L_lines_lemmas,L_lines_lexical,L_closerange_words,L_closerange_lemmas,L_closerange_lexical,L_cliques_words,L_cliques_lemmas,L_cliques_lexical,L_dependency_words,L_dependency_lemmas,L_dependency_lexical,L_IFtrimmed_words,L_IFtrimmed_lemmas,L_IFtrimmed_lexical,average_k_lines_words,average_k_lines_lemmas,average_k_lines_lexical,average_k_closerange_words,average_k_closerange_lemmas,average_k_closerange_lexical,average_k_cliques_words,average_k_cliques_lemmas,average_k_cliques_lexical,average_k_dependency_words,average_k_dependency_lemmas,average_k_dependency_lexical,average_k_IFtrimmed_words,average_k_IFtrimmed_lemmas,average_k_IFtrimmed_lexical
20,20,14,7,7,5,3.9947368421052634,3.6298701298701297,2.956043956043956,1,1,1,3.0894736842105264,3.0894736842105264,2.912087912087912,2.3526315789473684,2.0473684210526315,1.4835164835164836,1.9,1.9,1.8571428571428572,2.9,2.7,3.142857142857143,19,19,13,2,2,1.8571428571428572,5.2,8,7.285714285714286
16,15,9,2.8916666666666666,2.723809523809524,2.611111111111111,3.2333333333333334,2.7714285714285714,1.8055555555555556,1,1,1,2.783333333333333,2.5428571428571427,2.2222222222222223,1.7416666666666667,1.9142857142857144,1.5,2.25,2.4,2,2.75,2.8,3.3333333333333335,15,14,8,2.25,2.4,2,7.25,7.066666666666666,4.444444444444445
22,22,12,4.199134199134199,4.199134199134199,3.4393939393939394,4.458874458874459,3.354978354978355,2.1515151515151514,1,1,1,3.0952380952380953,3.0952380952380953,2.606060606060606,1.683982683982684,1.3116883116883118,1.378787878787879,2.272727272727273,2.272727272727273,2,3,3,3.6666666666666665,21,21,11,2.272727272727273,2.272727272727273,2.1666666666666665,9.727272727272727,15.181818181818182,7.166666666666667
23,23,14,3.7984189723320156,3.7984189723320156,3.5054945054945055,3.7233201581027666,3.849802371541502,2.318681318681319,1,1,1,3.355731225296443,3.355731225296443,3.021978021978022,1.8142292490118577,1.640316205533597,1.7912087912087913,2.347826086956522,2.347826086956522,2,3.0434782608695654,2.869565217391304,3.4285714285714284,22,22,13,2.4347826086956523,2.4347826086956523,2.2857142857142856,8.869565217391305,12.173913043478262,5.714285714285714
14,14,11,5,5,4,2.1372549019607843,3.098901098901099,2.672727272727273,1,1,1,2.3626373626373627,2.3626373626373627,2.2,2.6043956043956045,2.1868131868131866,2.381818181818182,1.8571428571428572,1.8571428571428572,1.8181818181818181,2.857142857142857,2.857142857142857,2.909090909090909,13,13,10,2.2857142857142856,2.2857142857142856,2.3636363636363638,4.857142857142857,6.428571428571429,4.181818181818182
25,25,17,3.5633333333333335,3.5633333333333335,3.6029411764705883,2.6333333333333333,2.78,2.264705882352941,1,1,1,3.3033333333333332,3.3033333333333332,3.338235294117647,1.8233333333333333,1.9733333333333334,2.514705882352941,2.4,2.4,2.1176470588235294,3.84,3.52,4,24,24,16,2.32,2.32,2.1176470588235294,10.4,9.6,6.470588235294118
20,20,11,3.431578947368421,3.431578947368421,3.7454545454545456,2.9105263157894736,3.3,2.2363636363636363,1,1,1,3.0526315789473686,3.0526315789473686,2.618181818181818,1.7473684210526317,1.3421052631578947,1.509090909090909,2.4,2.4,2,3.3,2.8,3.272727272727273,19,19,10,2.4,2.4,2,8.8,13,5.636363636363637
8,8,4,3,3,1.6666666666666667,2.357142857142857,2.142857142857143,1.1666666666666667,1,1,1,2.5,2.5,1.6666666666666667,1.3928571428571428,1.2857142857142858,1.3333333333333333,1.75,1.75,1.5,2.25,1.75,2.5,7,7,3,1.75,1.75,1.5,4.75,5.25,2
23,22,17,3.766798418972332,3.779220779220779,3.7573529411764706,2.7707509881422925,2.883116883116883,2.286764705882353,1,1,1,3.4980237154150196,3.3333333333333335,2.8191489361702127,1.7312252964426877,1.8484848484848484,2.036764705882353,2.4347826086956523,2.5454545454545454,2.3529411764705883,4,3.8181818181818183,4.117647058823529,22,21,16,2.4347826086956523,2.4545454545454546,2,8.434782608695652,8.454545454545455,5.529411764705882
16,16,11,5.666666666666667,5.666666666666667,4,3.591666666666667,2.183333333333333,2.309090909090909,1,1,1,3.533333333333333,3.533333333333333,2.9454545454545453,1.7333333333333334,1.6083333333333334,1.4545454545454546,1.875,1.875,1.8181818181818181,2.875,2.625,3.090909090909091,15,15,10,1.875,1.875,1.8181818181818181,7.375,9.25,5.818181818181818
24,23,17,3.9166666666666665,3.9367588932806323,4.279411764705882,3.3079710144927534,3.4031620553359683,2.7205882352941178,1,1,1,3.2318840579710146,3.0711462450592886,3.1029411764705883,2.2572463768115942,1.9209486166007905,1.536764705882353,2.5,2.608695652173913,2.235294117647059,3.3333333333333335,3.217391304347826,3.411764705882353,23,22,16,2.5833333333333335,2.608695652173913,2.235294117647059,6.25,7.826086956521739,8.823529411764707
28,27,20,3.7063492063492065,3.678062678062678,4.247368421052632,2.865079365079365,3.113960113960114,3.363157894736842,1,1,1,3.1587301587301586,2.9715099715099713,3.163157894736842,2.3412698412698414,1.9487179487179487,2.0894736842105264,2.857142857142857,2.962962962962963,2.9,3.857142857142857,3.5555555555555554,3.7,27,26,19,2.7142857142857144,2.740740740740741,2.4,7,9.703703703703704,6.4
9,9,6,2.138888888888889,2.138888888888889,2.3333333333333335,1.9545454545454546,1.2857142857142858,1.8,1,1,1,2.1666666666666665,2.1666666666666665,2.066666666666667,1.8888888888888888,1.7777777777777777,2.066666666666667,2.2222222222222223,2.2222222222222223,1.6666666666666667,2,1.1111111111111112,2.3333333333333335,8,8,5,2.2222222222222223,2.2222222222222223,1.6666666666666667,3.5555555555555554,4,2
18,18,10,4.091503267973856,4.091503267973856,3.6666666666666665,2.7516339869281046,2.9411764705882355,2.2444444444444445,1,1,1,3.045751633986928,3.045751633986928,3.022222222222222,2.65359477124183,2.3856209150326797,1.8222222222222222,2.111111111111111,2.111111111111111,1.8,3.2222222222222223,3,3.2,17,17,9,2.3333333333333335,2.3333333333333335,2,6.666666666666667,5.444444444444445,4
23,22,15,6.003952569169961,5.852813852813853,4.819047619047619,4.201581027667984,3.884816753926702,3.257142857142857,1,1,1,3.142292490118577,3.0432900432900434,2.780952380952381,2.300395256916996,2.380952380952381,2.2666666666666666,2.0869565217391304,2.1818181818181817,2,2.869565217391304,2.909090909090909,3.066666666666667,22,21,14,2.347826086956522,2.4545454545454546,2.4,7.478260869565218,5.636363636363637,5.6
13,12,8,4.666666666666667,3.4393939393939394,2.392857142857143,3.128205128205128,1.6470588235294117,1.5714285714285714,1,1,1,2.6153846153846154,2.3181818181818183,2.3214285714285716,2.2435897435897436,2.3484848484848486,1.9642857142857142,1.8461538461538463,2,2,2.769230769230769,2.6666666666666665,3.75,12,11,7,2,2.1666666666666665,2.25,3.8461538461538463,3.8333333333333335,3
17,17,13,3.4411764705882355,3.4411764705882355,4.666666666666667,3.051470588235294,2.9705882352941178,2.730769230769231,1,1,1,2.875,2.875,3.051282051282051,2.1911764705882355,2.036764705882353,1.705128205128205,2.1176470588235294,2.1176470588235294,1.8461538461538463,2.9411764705882355,3.176470588235294,3.230769230769231,16,16,12,2.1176470588235294,2.1176470588235294,1.8461538461538463,4.705882352941177,6.9411764705882355,5.6923076923076925
13,13,7,4.666666666666667,4.666666666666667,2.6666666666666665,2.8846153846153846,2.8974358974358974,1.619047619047619,1,1,1,2.871794871794872,2.871794871794872,2.142857142857143,1.6538461538461537,1.564102564102564,2,1.8461538461538463,1.8461538461538463,1.7142857142857142,3.076923076923077,2.923076923076923,3.142857142857143,12,12,6,2,2,2,5.846153846153846,7.076923076923077,2
12,12,7,4.333333333333333,4.333333333333333,2.6666666666666665,2.590909090909091,2.8333333333333335,1.619047619047619,1,1,1,2.893939393939394,2.893939393939394,2.4761904761904763,1.9090909090909092,1.7272727272727273,1.619047619047619,1.8333333333333333,1.8333333333333333,1.7142857142857142,3,2.6666666666666665,3.142857142857143,11,11,6,1.8333333333333333,1.8333333333333333,1.7142857142857142,5.166666666666667,6.166666666666667,3.4285714285714284
12,12,7,3.303030303030303,3.303030303030303,2.6666666666666665,3.1666666666666665,3.1666666666666665,1.9523809523809523,1,1,1,2.287878787878788,2.287878787878788,1.9047619047619047,1.7878787878787878,1.7272727272727273,1.9523809523809523,2.1666666666666665,2.1666666666666665,1.7142857142857142,2.5,2.5,2.5714285714285716,11,11,6,2.3333333333333335,2.3333333333333335,2,5.5,6.166666666666667,2.5714285714285716
16,16,9,3.6416666666666666,3.6416666666666666,2.1666666666666665,2.475,2.558333333333333,2.1666666666666665,1,1,1,2.566666666666667,2.566666666666667,2.0833333333333335,1.9083333333333334,1.8666666666666667,1.6666666666666667,2.375,2.375,2.2222222222222223,3.125,2.875,2.888888888888889,15,15,8,2.25,2.25,2.2222222222222223,7.5,8,4.444444444444445
21,21,14,3.433333333333333,3.433333333333333,5,2.5095238095238095,2.7666666666666666,3,1,1,1,2.9714285714285715,2.9714285714285715,2.791208791208791,2.5047619047619047,2.0619047619047617,1.967032967032967,2.1904761904761907,2.1904761904761907,1.8571428571428572,3.3333333333333335,2.9523809523809526,2.857142857142857,20,20,13,2.2857142857142856,2.2857142857142856,2,5.904761904761905,8.666666666666666,5.428571428571429
10,10,9,2.3777777777777778,2.3777777777777778,2.111111111111111,1.8,1.3928571428571428,1.5277777777777777,1,1,1,2.2888888888888888,2.2888888888888888,2.0555555555555554,1.7777777777777777,1.8,1.6944444444444444,2.4,2.4,2.4444444444444446,4,3.4,4,9,9,8,2,2,2,3.8,3.4,3.7777777777777777
16,16,11,4.05,4.05,4,3.125,3.1166666666666667,2.2222222222222223,1,1,1,2.658333333333333,2.658333333333333,2.3777777777777778,2.2583333333333333,2.175,1.8,2.25,2.25,1.8181818181818181,3.25,3.375,2.3636363636363638,15,15,10,2.25,2.25,1.6363636363636365,5.25,6.125,4.909090909090909
20,19,10,3.3,3.08187134502924,2.688888888888889,3.3263157894736843,2.6176470588235294,1.9777777777777779,1,1,1,2.805263157894737,2.690058479532164,2.6666666666666665,1.7421052631578948,1.5146198830409356,1.6888888888888889,2.4,2.526315789473684,2.4,2.5,2.4210526315789473,3,19,18,9,2.4,2.4210526315789473,2.4,8.2,11.052631578947368,5
25,25,15,5.426666666666667,5.426666666666667,5.333333333333333,2.7413793103448274,4.431159420289855,3.3846153846153846,1,1,1,3.75,3.75,3.5238095238095237,1.5733333333333333,1.4966666666666666,1.7142857142857142,2.08,2.08,1.8666666666666667,2.88,2.64,2.8,24,24,14,2.16,2.16,2,14.08,15.6,6.933333333333334
24,23,13,3.4818840579710146,3.3122529644268774,3.3076923076923075,3.2282608695652173,3.33596837944664,2.8076923076923075,1,1,1,2.9420289855072466,2.731225296442688,2.4358974358974357,2.4746376811594204,2.391304347826087,2.6923076923076925,2.4166666666666665,2.5217391304347827,2.1538461538461537,2.9166666666666665,2.869565217391304,3.076923076923077,23,22,12,2.5,2.608695652173913,2.3076923076923075,7.25,8,2.923076923076923
14,14,8,2.6373626373626373,3.032967032967033,2.2857142857142856,2.230769230769231,2.4285714285714284,1.8214285714285714,1,1,1,2.4285714285714284,2.340659340659341,1.9285714285714286,1.7802197802197801,2.087912087912088,2.5,2.2857142857142856,2.2857142857142856,2,2.857142857142857,3.142857142857143,2.75,13,13,7,2.4285714285714284,2.4285714285714284,2.25,5.571428571428571,4.285714285714286,2
17,17,10,3.9191176470588234,3.9191176470588234,2.8222222222222224,2.7573529411764706,2.963235294117647,2.7333333333333334,1,1,1,3.0588235294117645,3.0588235294117645,2.577777777777778,1.8161764705882353,1.7647058823529411,2.0444444444444443,2.1176470588235294,2.1176470588235294,2,3.411764705882353,2.9411764705882355,2.4,16,16,9,2.1176470588235294,2.1176470588235294,2,7.294117647058823,7.764705882352941,3.2
19,19,11,3.415204678362573,3.415204678362573,4,2.8366013071895426,2.875,2.4,1,1,1,2.865497076023392,2.865497076023392,2.4727272727272727,2.08187134502924,2.3157894736842106,2.018181818181818,2.3157894736842106,2.3157894736842106,1.8181818181818181,2.8421052631578947,2.526315789473684,2.727272727272727,18,18,10,2.4210526315789473,2.4210526315789473,2,6.842105263157895,6.526315789473684,3.8181818181818183
18,18,11,6.333333333333333,6.333333333333333,4,3.8823529411764706,3.889705882352941,2.2,1,1,1,3.326797385620915,3.326797385620915,2.9454545454545453,1.8627450980392157,1.8104575163398693,2.0545454545454547,1.8888888888888888,1.8888888888888888,1.8181818181818181,3,2.5555555555555554,2.909090909090909,17,17,10,1.8888888888888888,1.8888888888888888,1.8181818181818181,6,7.555555555555555,3.8181818181818183
20,20,12,5.310526315789474,5.310526315789474,4.333333333333333,3.636842105263158,4.4,2.5757575757575757,1,1,1,3.0894736842105264,3.0894736842105264,2.712121212121212,2.3105263157894735,2.6578947368421053,2.878787878787879,2,2,1.8333333333333333,3.1,2.6,3.1666666666666665,19,19,11,2.1,2.1,2,5.4,6.9,3.1666666666666665
11,11,5,3.290909090909091,3.290909090909091,2,2.1666666666666665,2.6545454545454548,1.3,1,1,1,2.618181818181818,2.618181818181818,1.7,1.8909090909090909,1.1636363636363636,1.3,2,2,1.6,2,2.3636363636363638,2.8,10,10,4,2.1818181818181817,2.1818181818181817,2,3.8181818181818183,8.363636363636363,2.8
24,24,15,4.021739130434782,4.021739130434782,3.5428571428571427,4.02536231884058,3.826530612244898,2.072463768115942,1,1,1,3.079710144927536,3.079710144927536,2.8190476190476192,2.0760869565217392,2.2355072463768115,3.066666666666667,2.25,2.25,2.1333333333333333,2.8333333333333335,2.5,2.933333333333333,23,23,14,2.1666666666666665,2.1666666666666665,2.1333333333333333,7.75,8.416666666666666,3.2
20,18,11,3.736842105263158,3.0065359477124183,2.5272727272727273,3.442105263157895,3.875,2.1272727272727274,1,1,1,3.4210526315789473,2.6209150326797386,2.3636363636363638,1.6789473684210525,1.738562091503268,2.0545454545454547,2.2,2.4444444444444446,2.1818181818181817,2.7,2.5555555555555554,2.909090909090909,19,17,10,2.2,2.4444444444444446,2.1818181818181817,9.6,9.333333333333334,3.8181818181818183
13,13,7,4.666666666666667,4.666666666666667,2.6666666666666665,3,2.9871794871794872,2,1,1,1,2.7435897435897436,2.7435897435897436,2,2.1025641025641026,2.1794871794871793,1.8095238095238095,1.8461538461538463,1.8461538461538463,1.7142857142857142,2.769230769230769,2.6153846153846154,2.2857142857142856,12,12,6,1.8461538461538463,1.8461538461538463,1.7142857142857142,4.615384615384615,4.923076923076923,2.857142857142857
13,13,7,4.666666666666667,4.666666666666667,2.6666666666666665,3,2.8974358974358974,1.8571428571428572,1,1,1,2.7435897435897436,2.7435897435897436,2,1.3717948717948718,1.4615384615384615,1.380952380952381,1.8461538461538463,1.8461538461538463,1.7142857142857142,2.769230769230769,2.769230769230769,2.5714285714285716,12,12,6,1.8461538461538463,1.8461538461538463,1.7142857142857142,8.461538461538462,7.6923076923076925,4
16,16,12,3.525,3.525,3.378787878787879,2.7,3.15,2.381818181818182,1,1,1,2.6416666666666666,2.6416666666666666,2.409090909090909,1.9833333333333334,2.566666666666667,2.8333333333333335,2.125,2.125,2,3.125,2.5,2.6666666666666665,15,15,11,2.125,2.125,2,5.875,4.75,2.3333333333333335
19,19,13,4.894736842105263,4.894736842105263,4.666666666666667,3.7017543859649122,3.4678362573099415,2.8333333333333335,1,1,1,3.1695906432748537,3.1695906432748537,2.9358974358974357,1.7076023391812865,1.6140350877192982,1.7179487179487178,2.1052631578947367,2.1052631578947367,1.8461538461538463,3.3684210526315788,3.3684210526315788,3.076923076923077,18,18,12,2.3157894736842106,2.3157894736842106,2.1538461538461537,8,9.157894736842104,5.230769230769231
13,13,7,3.423076923076923,3.423076923076923,2.6666666666666665,2.730769230769231,2.551282051282051,1.619047619047619,1,1,1,2.948717948717949,2.948717948717949,2.380952380952381,1.7435897435897436,1.6923076923076923,2.0476190476190474,2.1538461538461537,2.1538461538461537,1.7142857142857142,3.076923076923077,3.230769230769231,3.142857142857143,12,12,6,2.1538461538461537,2.1538461538461537,1.7142857142857142,4.923076923076923,5.538461538461538,2.5714285714285716
28,26,16,5.375661375661376,3.9446153846153846,3.8333333333333335,3.605820105820106,3.9784615384615383,2.9583333333333335,1,1,1,3.484126984126984,3.246153846153846,3.2416666666666667,2.6825396825396823,2.086153846153846,2.9166666666666665,2.0714285714285716,2.230769230769231,2,3.2857142857142856,2.923076923076923,3.25,27,25,15,2.142857142857143,2.3076923076923075,2.125,5.571428571428571,7,3.75
14,14,9,5,5,3.3333333333333335,3.0549450549450547,2.948717948717949,1.5555555555555556,1,1,1,2.8351648351648353,2.8351648351648353,2.388888888888889,2.4615384615384617,1.989010989010989,1.8333333333333333,1.8571428571428572,1.8571428571428572,1.7777777777777777,2.7142857142857144,2.7142857142857144,2.2222222222222223,13,13,8,1.8571428571428572,1.8571428571428572,1.7777777777777777,3.857142857142857,4.857142857142857,3.3333333333333335
13,13,7,4.294871794871795,4.294871794871795,2.6666666666666665,2.858974358974359,3.0128205128205128,1.619047619047619,1,1,1,2.7435897435897436,2.7435897435897436,2.0952380952380953,1.3974358974358974,1.3333333333333333,1.2380952380952381,2,2,1.7142857142857142,2.923076923076923,2.4615384615384617,3.142857142857143,12,12,6,2,2,1.7142857142857142,7.6923076923076925,8.307692307692308,4.571428571428571
15,15,9,5.104761904761904,5.104761904761904,3.3333333333333335,3.5384615384615383,3.8095238095238093,2.1785714285714284,1,1,1,2.723809523809524,2.723809523809524,2.0277777777777777,1.8666666666666667,1.980952380952381,2.611111111111111,2,2,1.7777777777777777,2.533333333333333,2.533333333333333,2.2222222222222223,14,14,8,2.2666666666666666,2.2666666666666666,2.2222222222222223,5.333333333333333,4.8,2
13,13,9,4.666666666666667,4.666666666666667,3.3333333333333335,3.076923076923077,3.0641025641025643,2.0555555555555554,1,1,1,2.6923076923076925,2.6923076923076925,2.3055555555555554,2.230769230769231,2.2051282051282053,2.4722222222222223,1.8461538461538463,1.8461538461538463,1.7777777777777777,2.6153846153846154,2.6153846153846154,2.888888888888889,12,12,8,2,2,2,3.3846153846153846,3.8461538461538463,2.2222222222222223
13,13,9,3.3846153846153846,3.3846153846153846,2.4444444444444446,2.128205128205128,2.1153846153846154,1.5833333333333333,1,1,1,3.076923076923077,3.076923076923077,2.388888888888889,1.7692307692307692,1.6666666666666667,2.361111111111111,2.3076923076923075,2.3076923076923075,2.2222222222222223,3.6923076923076925,3.6923076923076925,3.7777777777777777,12,12,8,2.3076923076923075,2.3076923076923075,2.2222222222222223,4.923076923076923,5.384615384615385,2.2222222222222223
31,30,21,4.769892473118279,4.7011494252873565,5.871428571428571,5.133333333333334,5.179310344827586,3.676190476190476,1,1,1,3.6989247311827955,3.671264367816092,3.1333333333333333,1.6365591397849462,1.445977011494253,1.6142857142857143,2.2580645161290325,2.3333333333333335,2.2857142857142856,3.225806451612903,3.066666666666667,3.619047619047619,30,29,20,2.2580645161290325,2.2666666666666666,2.0952380952380953,13.612903225806452,17.333333333333332,9.333333333333334
